Category,Title,Writer,Book_made,Sell_price,Image_uri
독일소설,빌헬름 마이스터 편력시대,요한 볼프강 폰 괴테,동서문화사,"10,000",http://image.kyobobook.co.kr/images/book/large/193/l9788949715193.jpg
독일소설,파우스트,요한 볼프강 폰 괴테,살림,"9,900",http://image.kyobobook.co.kr/images/book/large/750/l9788952237750.jpg
독일소설,주말,베른하르트 슐링크,시공사,"10,800",http://image.kyobobook.co.kr/images/book/large/575/l9788952768575.jpg
독일소설,새벽 세시 바람이 부나요,다니엘 글라타우어,문학동네,"9,900",http://image.kyobobook.co.kr/images/book/large/335/l9788954605335.jpg
독일소설,일곱번째 파도,다니엘 글라타우어,문학동네,"12,150",http://image.kyobobook.co.kr/images/book/large/572/l9788954608572.jpg
독일소설,벤야멘타 하인학교,로베르트 발저,문학동네,"9,450",http://image.kyobobook.co.kr/images/book/large/081/l9788954609081.jpg
독일소설,저지대,헤르타 뮐러,문학동네,"10,350",http://image.kyobobook.co.kr/images/book/large/735/l9788954610735.jpg
독일소설,숨그네,헤르타 뮐러,문학동네,"9,900",http://image.kyobobook.co.kr/images/book/large/889/l9788954610889.jpg
독일소설,그때 이미 여우는 사냥꾼이었다,헤르타 뮐러,문학동네,"11,700",http://image.kyobobook.co.kr/images/book/large/036/l9788954612036.jpg
독일소설,마음짐승,헤르타 뮐러,문학동네,"10,800",http://image.kyobobook.co.kr/images/book/large/043/l9788954612043.jpg
독일소설,어느 어릿광대의 견해,하인리히 뵐,문학동네,"9,900",http://image.kyobobook.co.kr/images/book/large/156/l9788954613156.jpg
독일소설,카사노바의 귀향 꿈의 노벨레,아르투어 슈니츨러,문학동네,"9,900",http://image.kyobobook.co.kr/images/book/large/231/l9788954613231.jpg
독일소설,어느 어릿광대의 견해,하인리히 뵐,문학동네,"10,800",http://image.kyobobook.co.kr/images/book/large/255/l9788954613255.jpg
독일소설,한밤의 모험,발터 뫼어스,귀스타브 도레,"11,700",http://image.kyobobook.co.kr/images/book/large/272/l9788954638272.jpg
독일소설,아무도 날 사랑하지 않아,도리스 되리,문학동네,"13,050",http://image.kyobobook.co.kr/images/book/large/712/l9788954655712.jpg
독일소설,모르는 여인의 편지,슈테판 츠바이크,세창미디어,"6,300",http://image.kyobobook.co.kr/images/book/large/851/l9788955865851.jpg
독일소설,모르는 여인의 편지(큰글씨책),스테판 츠바이크,세창미디어,"11,700",http://image.kyobobook.co.kr/images/book/large/315/l9788955866315.jpg
독일소설,데미안,헤르만 헤세,북하우스,"8,100",http://image.kyobobook.co.kr/images/book/large/449/l9788956056449.jpg
독일소설,안네의 일기(Anna Frank: The Diary of a Young Girl),안네 프랑크,팡세,"10,800",http://image.kyobobook.co.kr/images/book/large/294/l9788961559294.jpg
독일소설,자유의 감옥,미하엘 엔데,메타포,"12,420",http://image.kyobobook.co.kr/images/book/large/573/l9788961700573.jpg
독일소설,한낮의 어둠,아서 쾨슬러,후마니타스,"10,800",http://image.kyobobook.co.kr/images/book/large/220/l9788964371220.jpg
독일소설,데미안,헤르만 헤세,리베르,"8,910",http://image.kyobobook.co.kr/images/book/large/223/l9788965823223.jpg
독일소설,그림 형제 동화집,야코프 그림,아서 래컴,"11,250",http://image.kyobobook.co.kr/images/book/large/711/l9788968330711.jpg
독일소설,데미안(한글판),헤르만 헤세,반석출판사,"5,400",http://image.kyobobook.co.kr/images/book/large/334/l9788971726334.jpg
독일소설,사랑을 묻다,슈테판 츠바이크,깊은샘,"16,200",http://image.kyobobook.co.kr/images/book/large/542/l9788974162542.jpg
독일소설,잃어버린 은띠를 찾아서,발터 뫼르스,들녘,"19,800",http://image.kyobobook.co.kr/images/book/large/017/l9788975270017.jpg
