Category,Title,Writer,Book_made,Sell_price,Image_uri
영미소설,인간의 굴레에서. 1,서머싯 몸,민음사,"9,900",http://image.kyobobook.co.kr/images/book/large/111/l9788937460111.jpg
영미소설,제인 에어. 1,샬럿 브론테,민음사,"9,000",http://image.kyobobook.co.kr/images/book/large/095/l9788937461095.jpg
영미소설,위대한 유산. 2,찰스 디킨스,민음사,"10,800",http://image.kyobobook.co.kr/images/book/large/139/l9788937462139.jpg
영미소설,서머싯 몸 단편선. 2,서머싯 몸,민음사,"12,600",http://image.kyobobook.co.kr/images/book/large/938/l9788937463938.jpg
영미소설,피라네시,수재나 클라크,흐름출판,"13,500",http://image.kyobobook.co.kr/images/book/large/742/l9788965964742.jpg
영미소설,은하수를 여행하는 히치하이커를 위한 안내서(합본),더글러스 애덤스,책세상,"34,200",http://image.kyobobook.co.kr/images/book/large/472/l9788970135472.jpg
영미소설,해리 포터와 불사조기사단. 5(해리포터 20주년 개정판),J. K. 롤링,문학수첩,"8,550",http://image.kyobobook.co.kr/images/book/large/927/l9788983927927.jpg
영미소설,해리 포터와 혼혈왕자. 4(해리포터 20주년 개정판),J. K. 롤링,문학수첩,"8,550",http://image.kyobobook.co.kr/images/book/large/989/l9788983927989.jpg
영미소설,해리포터 죽음의 성물. 4(해리포터 20주년 개정판),J. K. 롤링,문학수첩,"8,550",http://image.kyobobook.co.kr/images/book/large/061/l9788983928061.jpg
영미소설,해리포터와 죽음의 성물. 1(해리포터 20주년 개정판),J. K. 롤링,문학수첩,"18,900",http://image.kyobobook.co.kr/images/book/large/078/l9788983928078.jpg
영미소설,해리포터와 죽음의 성물. 2(해리포터 20주년 개정판),J. K. 롤링,문학수첩,"18,900",http://image.kyobobook.co.kr/images/book/large/085/l9788983928085.jpg
영미소설,해리포터 기숙사 세트: 그리핀도르,조디 리벤슨,문학수첩,"18,000",http://image.kyobobook.co.kr/images/book/large/382/l9788983928382.jpg
영미소설,"안녕, 앤",버지 윌슨,더모던,"15,120",http://image.kyobobook.co.kr/images/book/large/941/l9791164452941.jpg
영미소설,그 환자,재스퍼 드윗,시월이일,"12,600",http://image.kyobobook.co.kr/images/book/large/949/l9791196756949.jpg
영미소설,걸리버 여행기,조너선 스위프트,문예출판사,"10,800",http://image.kyobobook.co.kr/images/book/large/216/l9788931006216.jpg
영미소설,동물농장,조지 오웰,문예출판사,"7,200",http://image.kyobobook.co.kr/images/book/large/193/l9788931022193.jpg
영미소설,디 에센셜: 어니스트 헤밍웨이,어니스트 헤밍웨이,민음사,"15,300",http://image.kyobobook.co.kr/images/book/large/834/l9788937413834.jpg
영미소설,파워 오브 도그,토머스 새비지,민음사,"15,300",http://image.kyobobook.co.kr/images/book/large/906/l9788937444906.jpg
영미소설,로미오와 줄리엣,윌리엄 셰익스피어,민음사,"6,300",http://image.kyobobook.co.kr/images/book/large/736/l9788937461736.jpg
영미소설,에드워드 툴레인의 신기한 여행,케이트 디카밀로,배그램 이바툴린,"13,500",http://image.kyobobook.co.kr/images/book/large/197/l9788949171197.jpg
영미소설,미 비포 유(Me Before You),조조 모예스,살림,"13,500",http://image.kyobobook.co.kr/images/book/large/829/l9788952227829.jpg
영미소설,울분,필립 로스,문학동네,"10,800",http://image.kyobobook.co.kr/images/book/large/729/l9788954613729.jpg
영미소설,오 헨리 단편선,오 헨리,인디북,"7,200",http://image.kyobobook.co.kr/images/book/large/883/l9788958560883.jpg
영미소설,리그 오브 레전드: 공식 스토리북,라이엇 게임즈,제우미디어,"26,820",http://image.kyobobook.co.kr/images/book/large/820/l9788959528820.jpg
영미소설,0시를 향하여,애거서 크리스티,황금가지,"9,000",http://image.kyobobook.co.kr/images/book/large/772/l9788960177772.jpg
영미소설,화씨 451,레이 브래드버리,황금가지,"9,900",http://image.kyobobook.co.kr/images/book/large/088/l9788982739088.jpg
영미소설,해리 포터와 불사조기사단. 4(해리포터 20주년 개정판),J. K. 롤링,문학수첩,"8,550",http://image.kyobobook.co.kr/images/book/large/910/l9788983927910.jpg
영미소설,해리 포터와 혼혈왕자. 1(해리포터 20주년 개정판),J. K. 롤링,문학수첩,"8,550",http://image.kyobobook.co.kr/images/book/large/958/l9788983927958.jpg
영미소설,해리 포터와 혼혈왕자. 2(해리포터 20주년 개정판),J. K. 롤링,문학수첩,"8,550",http://image.kyobobook.co.kr/images/book/large/965/l9788983927965.jpg
영미소설,해리 포터와 혼혈왕자. 3(해리포터 20주년 개정판),J. K. 롤링,문학수첩,"8,550",http://image.kyobobook.co.kr/images/book/large/972/l9788983927972.jpg
영미소설,해리포터 죽음의 성물. 3(해리포터 20주년 개정판),J. K. 롤링,문학수첩,"8,550",http://image.kyobobook.co.kr/images/book/large/054/l9788983928054.jpg
영미소설,빌리 엘리어트,멜빈 버지스,박선영,"12,600",http://image.kyobobook.co.kr/images/book/large/205/l9788991503205.jpg
영미소설,듄. 3: 듄의 아이들(CHILDREN OF DUNE),프랭크 허버트,황금가지,"22,500",http://image.kyobobook.co.kr/images/book/large/568/l9791158887568.jpg
영미소설,빨간 머리 앤,루시 모드 몽고메리,김지혁,"13,320",http://image.kyobobook.co.kr/images/book/large/320/l9791159350320.jpg
영미소설,퀸스 갬빗,월터 테비스,연필,"18,000",http://image.kyobobook.co.kr/images/book/large/853/l9791162768853.jpg
영미소설,이상한 나라의 앨리스,루이스 캐럴,디즈니,"12,600",http://image.kyobobook.co.kr/images/book/large/299/l9791187824299.jpg
영미소설,퍼펙트 커플,재키 캐블러,북플라자,"13,950",http://image.kyobobook.co.kr/images/book/large/414/l9791190157414.jpg
영미소설,검은 황무지,S. A. 코스비,네버모어,"13,500",http://image.kyobobook.co.kr/images/book/large/092/l9791190784092.jpg
영미소설,로지의 움직이는 찻집,레베카 레이즌,황금시간,"12,600",http://image.kyobobook.co.kr/images/book/large/135/l9791191602135.jpg
영미소설,마션(스폐셜 에디션),앤디 위어,알에이치코리아,"14,850",http://image.kyobobook.co.kr/images/book/large/650/l9788925588650.jpg
영미소설,남아 있는 나날,가즈오 이시구로,민음사,"13,500",http://image.kyobobook.co.kr/images/book/large/357/l9788937444357.jpg
영미소설,허클베리 핀의 모험,마크 트웨인,민음사,"9,900",http://image.kyobobook.co.kr/images/book/large/067/l9788937460067.jpg
영미소설,맥베스,윌리엄 셰익스피어,민음사,"6,300",http://image.kyobobook.co.kr/images/book/large/999/l9788937460999.jpg
영미소설,한여름 밤의 꿈,윌리엄 셰익스피어,민음사,"7,200",http://image.kyobobook.co.kr/images/book/large/729/l9788937461729.jpg
영미소설,면도날,서머싯 몸,민음사,"11,700",http://image.kyobobook.co.kr/images/book/large/146/l9788937462146.jpg
영미소설,오리엔트 특급살인,애거서 크리스티,해문출판사,"9,000",http://image.kyobobook.co.kr/images/book/large/027/l9788938201027.jpg
영미소설,Y의 비극,엘러리 퀸,검은숲,"11,700",http://image.kyobobook.co.kr/images/book/large/711/l9788952768711.jpg
영미소설,올리브 키터리지,엘리자베스 스트라우트,문학동네,"12,420",http://image.kyobobook.co.kr/images/book/large/152/l9788954611152.jpg
영미소설,순교자,김은국,문학동네,"9,900",http://image.kyobobook.co.kr/images/book/large/817/l9788954611817.jpg
영미소설,프랑켄슈타인,메리 셸리,문학동네,"9,900",http://image.kyobobook.co.kr/images/book/large/373/l9788954618373.jpg
영미소설,"다시, 올리브",엘리자베스 스트라우트,문학동네,"14,400",http://image.kyobobook.co.kr/images/book/large/444/l9788954675444.jpg
영미소설,신비한 동물사전,J.K 롤링,문학수첩리틀북,"7,650",http://image.kyobobook.co.kr/images/book/large/187/l9788959762187.jpg
영미소설,이카보그,J. K. 롤링,문학수첩리틀북,"22,500",http://image.kyobobook.co.kr/images/book/large/439/l9788959762439.jpg
영미소설,은하수를 여행하는 히치하이커를 위한 안내서 1,더글러스 애덤스,책세상,"8,100",http://image.kyobobook.co.kr/images/book/large/796/l9788970134796.jpg
영미소설,위대한 개츠비,스콧 피츠제럴드,열림원,"9,900",http://image.kyobobook.co.kr/images/book/large/686/l9788970637686.jpg
영미소설,해리 포터와 마법사의 돌(일러스트 에디션),J. K. 롤링,짐 케이,"27,900",http://image.kyobobook.co.kr/images/book/large/804/l9788983927804.jpg
영미소설,해리 포터와 불사조기사단. 1(해리포터 20주년 개정판),J. K. 롤링,문학수첩,"8,550",http://image.kyobobook.co.kr/images/book/large/880/l9788983927880.jpg
