Category,Title,Writer,Book_made,Sell_price,Image_uri
러시아소설,지루한 이야기,안똔 체호프,창비,"9,900",http://image.kyobobook.co.kr/images/book/large/530/l9788936464530.jpg
러시아소설,무도회가 끝난 뒤,레프 똘스토이,창비,"13,500",http://image.kyobobook.co.kr/images/book/large/828/l9788936471828.jpg
러시아소설,외투,니콜라이 고골,민음사,"7,020",http://image.kyobobook.co.kr/images/book/large/156/l9788937429156.jpg
러시아소설,벨킨 이야기 스페이드 여왕,푸슈킨,민음사,"8,100",http://image.kyobobook.co.kr/images/book/large/623/l9788937460623.jpg
러시아소설,바덴바덴에서의 여름,레오니드 치프킨,민음사,"9,000",http://image.kyobobook.co.kr/images/book/large/330/l9788937461330.jpg
러시아소설,카라마조프가의 형제들. 1,표도르 도스토옙스키,민음사,"9,900",http://image.kyobobook.co.kr/images/book/large/545/l9788937461545.jpg
러시아소설,카라마조프가의 형제들. 3,표도르 도스토옙스키,민음사,"9,900",http://image.kyobobook.co.kr/images/book/large/569/l9788937461569.jpg
러시아소설,사냥꾼의 수기 첫사랑 산문시,이반 투르게네프,동서문화사,"10,000",http://image.kyobobook.co.kr/images/book/large/308/l9788949715308.jpg
러시아소설,악령. 1,도스또옙스끼,동서문화사,"10,000",http://image.kyobobook.co.kr/images/book/large/360/l9788949715360.jpg
러시아소설,악령. 2,도스토옙스키,동서문화사,"10,000",http://image.kyobobook.co.kr/images/book/large/377/l9788949715377.jpg
러시아소설,어린시절 / 어머니 / 밑바닥,막심 고리키,동서문화사,"10,000",http://image.kyobobook.co.kr/images/book/large/636/l9788949715636.jpg
러시아소설,닥터 지바고,보리스 파스테르나크,동서문화사,"10,000",http://image.kyobobook.co.kr/images/book/large/650/l9788949715650.jpg
러시아소설,귀여운 여인,안톤 체호프,시공사,"9,900",http://image.kyobobook.co.kr/images/book/large/462/l9788952770462.jpg
러시아소설,안나 카레니나. 1,레프 톨스토이,문학동네,"10,800",http://image.kyobobook.co.kr/images/book/large/029/l9788954609029.jpg
러시아소설,안나 카레니나. 2,레프 톨스토이,문학동네,"12,150",http://image.kyobobook.co.kr/images/book/large/036/l9788954609036.jpg
러시아소설,코틀로반,안드레이 플라토노프,문학동네,"8,100",http://image.kyobobook.co.kr/images/book/large/957/l9788954610957.jpg
러시아소설,감상소설,미하일 조셴코,문학동네,"9,900",http://image.kyobobook.co.kr/images/book/large/818/l9788954614818.jpg
러시아소설,부활. 1,레프 톨스토이,문학동네,"7,650",http://image.kyobobook.co.kr/images/book/large/113/l9788954621113.jpg
러시아소설,부활. 2,레프 톨스토이,문학동네,"8,550",http://image.kyobobook.co.kr/images/book/large/120/l9788954621120.jpg
러시아소설,개를 데리고 다니는 여인,안톤 체호프,하비에르 사발라,"11,250",http://image.kyobobook.co.kr/images/book/large/350/l9788954640350.jpg
러시아소설,어둠 속의 웃음소리,블라디미르 나보코프,문학동네,"12,420",http://image.kyobobook.co.kr/images/book/large/166/l9788954641166.jpg
러시아소설,전쟁과 평화 세트,레프 톨스토이,문학동네,"59,400",http://image.kyobobook.co.kr/images/book/large/001/l9788954649001.jpg
러시아소설,카라마조프가의 형제들. 1,표도르 도스토옙스키,문학동네,"11,700",http://image.kyobobook.co.kr/images/book/large/977/l9788954650977.jpg
러시아소설,카라마조프가의 형제들. 2,표도르 도스토옙스키,문학동네,"11,700",http://image.kyobobook.co.kr/images/book/large/984/l9788954650984.jpg
러시아소설,카라마조프가의 형제들. 3,표도르 도스토옙스키,문학동네,"11,700",http://image.kyobobook.co.kr/images/book/large/991/l9788954650991.jpg
러시아소설,안나 카레니나(문학동네 세계문학전집 10주년 기념 리커버 특별판),레프 톨스토이,문학동네,"34,200",http://image.kyobobook.co.kr/images/book/large/013/l9788954660013.jpg
러시아소설,체호프 단편소설,안톤 체호프,인디북,"9,000",http://image.kyobobook.co.kr/images/book/large/309/l9788958561309.jpg
러시아소설,메트로 2033 유니버스: 어두운 터널,세르게이 안토노프,제우미디어,"12,420",http://image.kyobobook.co.kr/images/book/large/276/l9788959523276.jpg
러시아소설,메트로 2033 유니버스: 사라진 태양,안드레이 디야코프,제우미디어,"12,420",http://image.kyobobook.co.kr/images/book/large/006/l9788959524006.jpg
러시아소설,죄와 벌(완역본),도스토예프스키,하서,"12,600",http://image.kyobobook.co.kr/images/book/large/050/l9788962590050.jpg
러시아소설,첫사랑,이반 세르계예비치 투르게네프,범우,"4,500",http://image.kyobobook.co.kr/images/book/large/221/l9788963652221.jpg
러시아소설,아버지와 아들,이반 세르게예비치 투르게네프,종합출판범우,"4,500",http://image.kyobobook.co.kr/images/book/large/238/l9788963652238.jpg
러시아소설,부활(상),레프 톨스토이,범우,"9,000",http://image.kyobobook.co.kr/images/book/large/962/l9788963652962.jpg
러시아소설,부활(하),레프 톨스토이,범우,"9,000",http://image.kyobobook.co.kr/images/book/large/979/l9788963652979.jpg
러시아소설,어머니,막심 고리키,종합출판범우,"13,500",http://image.kyobobook.co.kr/images/book/large/181/l9788963653181.jpg
러시아소설,악령(상),도스토예프스키,범우,"10,800",http://image.kyobobook.co.kr/images/book/large/624/l9788963653624.jpg
러시아소설,악령(중),도스토예프스키,범우,"10,800",http://image.kyobobook.co.kr/images/book/large/631/l9788963653631.jpg
러시아소설,악령(하),도스토예프스키,범우,"10,800",http://image.kyobobook.co.kr/images/book/large/648/l9788963653648.jpg
러시아소설,사랑과 욕망의 변주곡,안톤 체호프,에디터,"12,150",http://image.kyobobook.co.kr/images/book/large/084/l9788967440084.jpg
러시아소설,이반 일리치의 죽음,레프 톨스토이,작가정신,"10,800",http://image.kyobobook.co.kr/images/book/large/944/l9788972883944.jpg
러시아소설,나의 인생,안톤 체호프,작가정신,"11,700",http://image.kyobobook.co.kr/images/book/large/026/l9788972884026.jpg
러시아소설,도스또예프스끼 단편집,도스또예프스끼,이주영,"9,900",http://image.kyobobook.co.kr/images/book/large/417/l9788973812417.jpg
